iter,seed,cv_fold,params,n_trees,opt_n_trees,opt_train,opt_val,opt_test,opt_overfitting,best_n_trees,best_train,best_val,best_test,best_overfitting
8,79,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.145536,0.158745,0.155329,-0.009792999999999996,15,0.145536,0.158745,0.155329,-0.009792999999999996
8,80,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.149216,0.175682,0.12742,0.021795999999999982,15,0.149216,0.175682,0.12742,0.021795999999999982
8,81,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.149583,0.15722,0.168458,-0.007637000000000005,15,0.149583,0.15722,0.168458,-0.007637000000000005
8,82,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.144561,0.129447,0.160849,0.015113999999999989,15,0.144561,0.129447,0.160849,0.015113999999999989
8,83,1,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.146781,0.155839,0.150169,-0.003388000000000002,15,0.146781,0.155839,0.150169,-0.003388000000000002
8,84,4,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.146605,0.155246,0.127186,0.01941900000000002,15,0.146605,0.155246,0.127186,0.01941900000000002
8,85,1,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.14685,0.151794,0.104717,0.042133000000000004,15,0.14685,0.151794,0.104717,0.042133000000000004
8,86,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.143042,0.170685,0.155747,-0.012704999999999994,15,0.143042,0.170685,0.155747,-0.012704999999999994
8,87,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.150641,0.149351,0.163676,0.0012899999999999856,15,0.150641,0.149351,0.163676,0.0012899999999999856
8,88,1,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.142837,0.16337,0.121963,0.02087399999999999,15,0.142837,0.16337,0.121963,0.02087399999999999
8,89,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.158006,0.145602,0.135867,0.02213900000000002,15,0.158006,0.145602,0.135867,0.02213900000000002
8,90,2,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.156724,0.144486,0.114463,0.04226100000000001,15,0.156724,0.144486,0.114463,0.04226100000000001
8,91,3,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.153741,0.157527,0.11999,0.03375099999999999,15,0.153741,0.157527,0.11999,0.03375099999999999
8,92,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.140276,0.132466,0.151185,0.007810000000000011,15,0.140276,0.132466,0.151185,0.007810000000000011
8,93,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.158765,0.137462,0.129573,0.029191999999999996,15,0.158765,0.137462,0.129573,0.029191999999999996
8,94,3,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.143019,0.155302,0.129405,0.013614000000000015,15,0.143019,0.155302,0.129405,0.013614000000000015
