Age,Brands,Cilinder,Color,Currency,Engine,Fuel_type,KM,Location,Models,Price,Transmission,Upholstery,Urlpic,Version,Year
11.0,TOYOTA,4.0,negro,USD,2694.0,gasolina,213000.0,Lima,LAND CRUISER PRADO,22500.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/land-cruiser-prado/pe/RT_PU_522bf1129df24b668e9c4c438c516044.webp,premium,2013.0
10.0,SUBARU,4.0,plata,USD,1995.0,gasolina,130000.0,Lima,XV,13500.0,automatica_secuencial,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/xv/pe/RT_PU_65fb2cda8d2d41c2938ec222f5b3a6f2.webp,premium,2014.0
9.0,SUBARU,4.0,blanco,USD,1995.0,gasolina,90100.0,Lima,XV,13900.0,automatica_secuencial,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/xv/pe/RT_PU_4ca80098c7ef47ac9083de2294b37a6e.webp,premium,2015.0
20.0,NISSAN,4.0,otros,USD,1596.0,gasolina,179000.0,Lima,ALMERA,6100.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/almera/pe/RT_PU_a5eef35685c6437f800567af1c3e631a.webp,otros,2004.0
8.0,TOYOTA,4.0,plata,USD,2982.0,diesel,55000.0,Provincias,HILUX,29000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/hilux/pe/RT_PU_40c61ad2185946f290d702aa2f47c92f.webp,4x4,2016.0
1.0,CHERY,4.0,rojo,USD,1497.0,gasolina,11500.0,Lima,TIGGO 2 PRO,13500.0,automatica,tela_cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chery/tiggo-2-pro/pe/RT_PU_a23c5735d65d42cca4f0316e13eb68a1.webp,otros,2023.0
16.0,TOYOTA,4.0,azul,USD,2393.0,diesel,360000.0,Provincias,HILUX,14500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/hilux/pe/RT_PU_b8e7640f40cb4ea1bef35f17fec876d0.webp,4x2,2008.0
6.0,KIA,4.0,negro,USD,1399.0,gasolina,23000.0,Provincias,RIO,12000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/rio/pe/RT_PU_2199a9ad4b4c4546815eecc873cec9ed.webp,premium,2018.0
16.0,CHEVROLET,4.0,marron,USD,1600.0,gasolina,92000.0,Provincias,VIVANT,6800.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chevrolet/vivant/pe/RT_PU_866cf4f5b94f4be48e22372641e2baa6.webp,otros,2008.0
18.0,FORD,8.0,azul,USD,4600.0,gasolina,65000.0,Lima,MUSTANG,18000.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ford/mustang/pe/RT_PU_f7105b4f5ed544e09e0321e20c10713b.webp,otros,2006.0
5.0,TOYOTA,4.0,blanco,USD,2755.0,gasolina,87000.0,Provincias,HILUX,34999.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/hilux/pe/RT_PU_92c9f194924249b1ae51b3ca2ecbb55c.webp,4x4,2019.0
1.0,FORD,4.0,otros,USD,1800.0,gasolina,7000.0,Lima,TERRITORY,24500.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ford/territory/pe/RT_PU_a6282931c7d74ceb8ab78da7a7692037.webp,otros,2023.0
5.0,MINI,4.0,gris,USD,1598.0,gasolina,18987.0,Lima,COPPER S,30000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mini/copper-s/pe/RT_PU_bd8404c3f9b94d45b32a678f7e06f470.webp,otros,2019.0
1.0,GEELY,,plata,USD,1498.0,,8500.0,Provincias,AZKARRA,23500.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/geely/azkarra/pe/RT_PU_f9061b5945b84ae38970e40555bbd624.webp,premium,2023.0
3.0,JEEP,6.0,negro,USD,3604.0,gasolina,4900.0,Provincias,GRAND CHEROKEE,50000.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/jeep/grand-cherokee/pe/RT_PU_f970893742d54b60af999c37eb765813.webp,premium,2021.0
12.0,KIA,4.0,negro,USD,1200.0,gasolina,125000.0,Lima,PICANTO,8500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/picanto/pe/RT_PU_f77ea5e8138441578fefb4a4be71a07e.webp,otros,2012.0
7.0,CHERY,4.0,gris,USD,1598.0,gasolina,16228.0,Lima,TIGGO 3,12000.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chery/tiggo-3/pe/RT_PU_407a31b86edb4053a74f3b7276eccb34.webp,otros,2017.0
6.0,VOLKSWAGEN,4.0,plata,USD,1598.0,gasolina,47000.0,Lima,GOL,10900.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/gol/pe/RT_PU_15989ca265a1429dbdeaf16f9b2b1f95.webp,otros,2018.0
4.0,KIA,4.0,blanco,USD,1368.0,gasolina,66000.0,Provincias,RIO,12500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/rio/pe/RT_PU_0cca6efeea864b89b432f6bc954ec30d.webp,premium,2020.0
6.0,VOLKSWAGEN,4.0,azul,USD,1598.0,gasolina,57000.0,Provincias,VIRTUS,16000.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/virtus/pe/RT_PU_17ffdb92021b4dc6b1e58d9fa22c5cf7.webp,otros,2018.0
4.0,MITSUBISHI,4.0,plata,USD,2442.0,gasolina,92000.0,Provincias,L200,20000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/l200/pe/RT_PU_7eaffbef9f64468b997ad1821d8298ed.webp,4x2,2020.0
9.0,GEELY,4.0,negro,USD,1498.0,gasolina,104000.0,Lima,GC7,8500.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/geely/gc7/pe/RT_PU_2202a5df354a4d38b9d3d3e37ac9d1ab.webp,otros,2015.0
11.0,HYUNDAI,4.0,marron,USD,2359.0,gasolina,82600.0,Lima,SANTA FE,16700.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/santa-fe/pe/RT_PU_ffe0dae19bea42ffa90bd09a47f80a31.webp,otros,2013.0
2.0,SUZUKI,4.0,plata,USD,1586.0,gasolina,11000.0,Lima,VITARA,19490.0,automatica,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/vitara/pe/RT_PU_839c4918c1a84cb8bfe4a097f9b3177e.webp,premium,2022.0
14.0,TOYOTA,4.0,gris,USD,1600.0,gasolina,229192.0,Lima,COROLLA,8000.0,mecanica,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/corolla/pe/RT_PU_c605cf47f9844fada90c6c87024d3ab1.webp,otros,2010.0
3.0,JEEP,4.0,negro,USD,2360.0,gasolina,23000.0,Lima,COMPASS,29000.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/jeep/compass/pe/RT_PU_06658b291925499d84577ebf5c9e75ca.webp,otros,2021.0
1.0,MAZDA,4.0,otros,USD,1998.0,gasolina,3500.0,Lima,CX-5,28500.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/cx-5/pe/RT_PU_0ac92a599fa5400ea8cbef135847f075.webp,premium,2023.0
25.0,SUZUKI,4.0,otros,USD,1373.0,gasolina,200000.0,Lima,BALENO,3300.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/baleno/pe/RT_PU_693a1e39fbaa422e9178a8cfee71c6bc.webp,otros,1999.0
9.0,KIA,4.0,rojo,USD,1399.0,gasolina,200000.0,Lima,RIO,10000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/rio/pe/RT_PU_f53f9a3a80154cb198cbf96fbd6f5009.webp,otros,2015.0
7.0,PEUGEOT,4.0,gris,USD,1560.0,diesel,80000.0,Lima,301,7000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/peugeot/301/pe/RT_PU_38488a50eb8e45ba96ca6cb67829c63d.webp,otros,2017.0
5.0,AUDI,4.0,gris,USD,1197.0,gasolina,30000.0,Lima,A3 SEDÁN,22800.0,otros,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/audi/a3-sedan/pe/RT_PU_ae1f558c48ef4d42969ce8d592eb462d.webp,otros,2019.0
4.0,SUZUKI,4.0,gris,USD,1373.0,gasolina,75000.0,Lima,CIAZ,9500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/ciaz/pe/RT_PU_7b760f8f15e8411cbcfbb22441d6e8d4.webp,otros,2020.0
7.0,TOYOTA,4.0,gris,USD,1762.0,gasolina,60000.0,Provincias,COROLLA (SW),14500.0,automatica,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/corolla-%28sw%29/pe/RT_PU_1afe739e16404204a02f7d13f94b9e9b.webp,otros,2017.0
7.0,BMW,4.0,azul,USD,1900.0,gasolina,79000.0,Lima,SERIE 3,17000.0,automatica,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/bmw/serie-3/pe/RT_PU_46cc8310f3a04ef5a260f97bd4a54c2d.webp,otros,2017.0
2.0,TOYOTA,4.0,rojo,USD,1299.0,gasolina,19800.0,Lima,YARIS SEDÁN,14500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/yaris-sedan/pe/RT_PU_828129a9fb7b46e2a1f39a6c41a945bd.webp,otros,2022.0
11.0,TOYOTA,4.0,azul,USD,2694.0,gasolina,116000.0,Lima,LAND CRUISER PRADO,26300.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/land-cruiser-prado/pe/RT_PU_789d70d15d78485896c316f4755a9447.webp,premium,2013.0
7.0,VOLKSWAGEN,4.0,negro,USD,1984.0,gasolina,21180.0,Lima,JETTA,15200.0,otros,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/jetta/pe/RT_PU_6128cb2ccf63477a97d4d781c0f4f9e8.webp,otros,2017.0
15.0,SUBARU,4.0,plata,USD,1994.0,gasolina,99800.0,Lima,LEGACY,8900.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/subaru/legacy/pe/RT_PU_c476da77c7f14b0a9dcbdc2f9157a4c7.webp,otros,2009.0
11.0,MAHINDRA,4.0,blanco,USD,2179.0,diesel,200000.0,Lima,PIK UP,5800.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mahindra/pik-up/pe/RT_PU_a268401bbc694ef5a1fd24e348c49480.webp,4x2,2013.0
4.0,KIA,4.0,rojo,USD,1250.0,gasolina,38000.0,Lima,PICANTO CROSS,12590.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/picanto-cross/pe/RT_PU_f8ce0d08eabc4d5fa390dc3350b13281.webp,otros,2020.0
13.0,VOLKSWAGEN,4.0,plata,USD,1984.0,gasolina,64000.0,Lima,BEETLE,9000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/beetle/pe/RT_PU_29338d03fa25434a9c2069d26545f3c9.webp,otros,2011.0
6.0,MAZDA,4.0,azul,USD,2488.0,gasolina,49700.0,Lima,3 SPORT,14800.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sport/pe/RT_PU_3522e8a78bab4413ac0d82a57a0a1dd2.webp,premium,2018.0
5.0,MAZDA,4.0,rojo,USD,1998.0,gasolina,43500.0,Lima,CX-5,28000.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/cx-5/pe/RT_PU_80f17e693211465594f94c866150a19a.webp,premium,2019.0
1.0,FIAT,4.0,gris,USD,1332.0,gasolina,988.0,Lima,FASTBACK,26000.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/fiat/fastback/pe/RT_PU_bab95c5baf2e484fad35b29c899c128f.webp,premium,2023.0
9.0,TOYOTA,4.0,rojo,USD,1987.0,gasolina,79880.0,Lima,RAV4,16990.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rav4/pe/RT_PU_69749aafb4b5428781645fe9ee20f306.webp,4x2,2015.0
11.0,MAZDA,4.0,azul,USD,1998.0,gasolina,90000.0,Lima,3 SPORT,8800.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sport/pe/RT_PU_970d33eee7a744e5b98cbad9c52896be.webp,otros,2013.0
3.0,HYUNDAI,4.0,plata,USD,1400.0,gasolina,13000.0,Provincias,VERNA,12000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/verna/pe/RT_PU_980f22f639a249baaf3d3692de88a0c0.webp,otros,2021.0
7.0,HYUNDAI,4.0,negro,USD,1368.0,gasolina,64000.0,Provincias,ACCENT,10300.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/accent/pe/RT_PU_b32e50adc8f74066b8e4b0e833db8f7a.webp,otros,2017.0
11.0,KIA,4.0,azul,USD,1599.0,gasolina,66933.0,Lima,CERATO,10000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/cerato/pe/RT_PU_51e42b737acb489b840890e20bddac14.webp,otros,2013.0
1.0,HYUNDAI,4.0,gris,USD,1591.0,gasolina,14000.0,Provincias,CRETA,24860.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/creta/pe/RT_PU_e39e82609fce4b3389e683d9dd12b2ca.webp,otros,2023.0
13.0,CHEVROLET,4.0,gris,USD,1399.0,gasolina,231500.0,Lima,AVEO SEDÁN,3289.4736842105262,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chevrolet/aveo-sedan/pe/RT_PU_319b28014a7a4d899a076db7c7b732ea.webp,otros,2011.0
3.0,TOYOTA,4.0,blanco,USD,2755.0,gasolina,60000.0,Provincias,HILUX,40500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/hilux/pe/RT_PU_09bb32971bf743c89e1931c962b73dea.webp,4x4,2021.0
6.0,LIFAN,4.0,gris,USD,1299.0,gasolina,15800.0,Lima,TRUCK,9200.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/lifan/truck/pe/RT_PU_2e56b919612447c9b95d02b3bdcff475.webp,otros,2018.0
13.0,HYUNDAI,4.0,blanco,USD,1399.0,gasolina,68000.0,Provincias,ACCENT SEDÁN,10500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/accent-sedan/pe/RT_PU_5dc19ba4ebd84251ad8d41bddc6ee5ce.webp,otros,2011.0
4.0,MITSUBISHI,4.0,blanco,USD,2442.0,gasolina,105000.0,Lima,L200,20000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/l200/pe/RT_PU_ff959858580d441590204bd9e70aeaa6.webp,4x2,2020.0
3.0,CHEVROLET,4.0,blanco,USD,1389.0,gasolina,47150.0,Provincias,JOY BLACK SEDÁN,10800.0,mecanica,tela_cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chevrolet/joy-black-sedan/pe/RT_PU_93bb92135f144c03b046ceb7b9082a89.webp,otros,2021.0
13.0,SEAT,4.0,blanco,USD,1598.0,gasolina,59900.0,Lima,IBIZA,8300.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/seat/ibiza/pe/RT_PU_9bd0cb04234c4cbfbb67a650d59ec7aa.webp,otros,2011.0
5.0,FIAT,4.0,rojo,USD,1368.0,gasolina,76000.0,Lima,UNO WAY,8500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/fiat/uno-way/pe/RT_PU_efd9024a8eb048c686ed29d6e3f7ee88.webp,otros,2019.0
4.0,SUZUKI,4.0,blanco,USD,1600.0,gasolina,20300.0,Lima,BALENO 4P,13000.0,mecanica,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/baleno-4p/pe/RT_PU_1eaaa7855fe84b51b49a6086648f47d9.webp,otros,2020.0
11.0,MERCEDES BENZ,4.0,plata,USD,1991.0,gasolina,62000.0,Lima,CLASE C,20500.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mercedes-benz/clase-c/pe/RT_PU_80fc6fd095544047b7194f0a747708b0.webp,otros,2013.0
7.0,FORD,6.0,rojo,USD,2300.0,gasolina,76000.0,Lima,EXPLORER,28000.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ford/explorer/pe/RT_PU_139eae35456b4af3bc15e5eaf6b6e04c.webp,premium,2017.0
12.0,FORD,,gris,USD,,gasolina,56521.0,Lima,EXPEDITION,25000.0,otros,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ford/expedition/pe/RT_PU_0445758da0aa4fc2b06e39825aa55169.webp,4x4,2012.0
13.0,HYUNDAI,4.0,gris,USD,2476.0,diesel,143500.0,Provincias,H1 VAN,14000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/h1-van/pe/RT_PU_658185eac7824c11bb22d2c9028942bf.webp,otros,2011.0
8.0,HYUNDAI,4.0,azul,USD,1591.0,gasolina,92000.0,Lima,CRETA,15500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/creta/pe/RT_PU_94c3327ee2004de78d48f1809b2bc918.webp,otros,2016.0
3.0,JINBEI,4.0,negro,USD,1590.0,gasolina,79000.0,Lima,KONECT,11500.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/jinbei/konect/pe/RT_PU_45227b33b72a4aa0a09b3c849aeb0b9d.webp,otros,2021.0
3.0,CHEVROLET,4.0,azul,USD,1200.0,gasolina,38500.0,Lima,TRACKER TURBO,16000.0,mecanica,tela_cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chevrolet/tracker-turbo/pe/RT_PU_9c3face259f0444483e3d0304e6e556a.webp,premium,2021.0
4.0,NISSAN,6.0,blanco,USD,3500.0,gasolina,66000.0,Lima,PATHFINDER,30000.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/pathfinder/pe/RT_PU_007c3a0844264d5ba7e6a42c67518cc6.webp,otros,2020.0
6.0,VOLKSWAGEN,4.0,negro,USD,1598.0,gasolina,43000.0,Lima,GOL SEDÁN,13500.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/gol-sedan/pe/RT_PU_b6bfd94a45bc44199906fbbc9584f27f.webp,otros,2018.0
7.0,BMW,4.0,plata,USD,1900.0,gasolina,53000.0,Provincias,SERIE 3,19900.0,automatica,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/bmw/serie-3/pe/RT_PU_45040ed4c09a48c3acee70cabb7fdc27.webp,otros,2017.0
13.0,NISSAN,4.0,azul,USD,1998.0,gasolina,93000.0,Lima,QASHQAI,11900.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/qashqai/pe/RT_PU_c23d7ae25eca4e66a95ab4b2da4e4141.webp,otros,2011.0
4.0,FIAT,4.0,otros,USD,999.0,gasolina,36000.0,Lima,MOBI,8400.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/fiat/mobi/pe/RT_PU_7a3e174910214536ac0ce9fe9d98a132.webp,otros,2020.0
1.0,TOYOTA,4.0,negro,USD,1496.0,gasolina,6400.0,Lima,RUSH,24500.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/rush/pe/RT_PU_bba3dd4c474f4521a60b8f7d73042618.webp,otros,2023.0
11.0,KIA,4.0,gris,USD,1591.0,gasolina,123000.0,Provincias,CERATO,9600.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/kia/cerato/pe/RT_PU_3370baad414c4a55b36d8a0d3bc70724.webp,otros,2013.0
6.0,VOLKSWAGEN,4.0,azul,USD,1598.0,gasolina,38800.0,Provincias,GOL,10900.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/gol/pe/RT_PU_f193d94792fe4b2a9ebd546b1d8eb165.webp,otros,2018.0
30.0,NISSAN,4.0,negro,USD,1598.0,gasolina,200000.0,Lima,MARCH,2000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/march/pe/RT_PU_c32655c142e346968c8d8e84c4c4907b.webp,otros,1994.0
4.0,CHEVROLET,4.0,rojo,USD,1498.0,gasolina,28000.0,Lima,CAPTIVA,18000.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chevrolet/captiva/pe/RT_PU_00b0fb8ea47447caa2d7b0f812e57a0c.webp,otros,2020.0
10.0,DAIHATSU,4.0,rojo,USD,1495.0,gasolina,156000.0,Lima,TERIOS CITY,10200.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/daihatsu/terios-city/pe/RT_PU_2449085d019e475a97b92b2867d4178a.webp,4x2,2014.0
3.0,CHEVROLET,6.0,gris,USD,3600.0,gasolina,24000.0,Provincias,TRAVERSE,41000.0,automatica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chevrolet/traverse/pe/RT_PU_8b5f5807c9bd4d20aacf85e10ccbd99e.webp,otros,2021.0
8.0,BMW,6.0,gris,USD,2979.0,gasolina,37179.0,Lima,Z4,40000.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/bmw/z4/pe/RT_PU_0b887462023342f3809eba9057ea4d35.webp,otros,2016.0
6.0,VOLKSWAGEN,4.0,rojo,USD,1984.0,gasolina,77000.0,Lima,TIGUAN,21990.0,otros,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/volkswagen/tiguan/pe/RT_PU_0f41303e941541e8a3420bdeec70d681.webp,otros,2018.0
1.0,CHEVROLET,4.0,plata,USD,1796.0,gasolina,18000.0,Lima,SPIN ACTIV,14500.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chevrolet/spin-activ/pe/RT_PU_d1063e493b614d94b6aa8a61ddf9251d.webp,otros,2023.0
1.0,CHERY,4.0,gris,USD,1497.0,gasolina,4500.0,Lima,TIGGO 2,11500.0,mecanica,tela_cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chery/tiggo-2/pe/RT_PU_ca35543ea0f54b5ba252e357babddd79.webp,otros,2023.0
6.0,MITSUBISHI,4.0,negro,USD,2442.0,diesel,52000.0,Lima,MONTERO SPORT,38000.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/montero-sport/pe/RT_PU_845e9ce2db1845188a765716de231128.webp,4x4,2018.0
6.0,JEEP,4.0,rojo,USD,2360.0,gasolina,81000.0,Provincias,COMPASS,17900.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/jeep/compass/pe/RT_PU_8111e34b6635493fbd6e2c951369415c.webp,otros,2018.0
9.0,TOYOTA,4.0,plata,USD,1798.0,gasolina,75000.0,Lima,COROLLA,14450.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/corolla/pe/RT_PU_42bc79b7944748ef834a2ad59c11b953.webp,otros,2015.0
10.0,SUZUKI,4.0,negro,USD,1197.0,gasolina,147000.0,Lima,DZIRE,8300.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/suzuki/dzire/pe/RT_PU_7006ba82371c4698814ead4f611e13e7.webp,otros,2014.0
15.0,CHEVROLET,4.0,rojo,USD,1399.0,gasolina,160000.0,Provincias,AVEO SEDÁN,5300.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/chevrolet/aveo-sedan/pe/RT_PU_36ed6391487946e8afc87d3c843c2890.webp,otros,2009.0
15.0,PEUGEOT,4.0,gris,USD,1587.0,gasolina,85000.0,Provincias,207 COMPACT,5500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/peugeot/207-compact/pe/RT_PU_5f1ba6e4f2d14fb4b3db5415611af750.webp,otros,2009.0
8.0,NISSAN,,gris,USD,,gasolina,57400.0,Lima,SENTRA,12000.0,otros,otros,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/nissan/sentra/pe/RT_PU_5e835e8eb58c41928f16dbf1c5c88b0f.webp,otros,2016.0
4.0,HYUNDAI,4.0,blanco,USD,2476.0,diesel,139000.0,Lima,H-100,16750.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/h-100/pe/RT_PU_b9a829c7dd7c452284da7a82dcb96935.webp,otros,2020.0
6.0,HYUNDAI,4.0,gris,USD,1591.0,gasolina,52000.0,Lima,ELANTRA,15000.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/elantra/pe/RT_PU_63e4b33317184fda87e19e93f0c10a4a.webp,otros,2018.0
8.0,MAZDA,4.0,gris,USD,1997.0,gasolina,44000.0,Lima,3 SEDÁN,11500.0,automatica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mazda/3-sedan/pe/RT_PU_e296d9fa82c04178a99e8fa86d9a7607.webp,otros,2016.0
5.0,MITSUBISHI,4.0,blanco,USD,1499.0,gasolina,62000.0,Provincias,XPANDER,16500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/mitsubishi/xpander/pe/RT_PU_a8face609d0d4ba9b19c56330a49c3bd.webp,otros,2019.0
4.0,FORD,3.0,rojo,USD,1500.0,gasolina,22000.0,Provincias,ECOSPORT,18500.0,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/ford/ecosport/pe/RT_PU_609e580d4df34e9992e9dca2d1389e82.webp,otros,2020.0
8.0,HYUNDAI,4.0,negro,USD,1591.0,gasolina,87000.0,Lima,CRETA,3815.7894736842095,mecanica,tela,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/hyundai/creta/pe/RT_PU_f2c7a74ebc5245ceb7c1790115400955.webp,otros,2016.0
4.0,TOYOTA,6.0,negro,USD,4000.0,gasolina,28500.0,Lima,LAND CRUISER PRADO,46000.0,mecanica,cuero,https://acroadtrip.blob.core.windows.net/publicaciones-imagenes/Large/toyota/land-cruiser-prado/pe/RT_PU_d0e312c240c6499ab77af25c964d404c.webp,premium,2020.0
